ISBN,UC
9781797207957,0.76
9781797210575,0.76
9781797210735,0.76
9781797212906,0.76
9781797216515,0.76
9781797216539,0.76
9781797216638,0.76
9781797217017,0.76
9781797217086,0.76
9781797222059,0.76
9781797222066,0.76
5055923781739,0.75
9781452103310,0.75
9781452108858,0.75
9781452109190,0.75
9781452111827,0.75
9781452135458,0.75
9781452138558,0.75
9781452139975,0.75
9781452149684,0.75
9781452151373,0.75
9781452156446,0.75
9781452170947,0.75
9781648960093,0.75
9781797217536,0.75
9781797233079,0.75
9780811825627,0.74
9780811862882,0.74
9780811874434,0.74
9781452111735,0.74
9781452112428,0.74
9781452116761,0.74
9781452126579,0.74
9781452131504,0.74
9781452142654,0.74
9781452142715,0.74
9781452152462,0.74
9781452152509,0.74
9781452152530,0.74
9781452152547,0.74
9781452182216,0.74
9781797207193,0.74
9781797207209,0.74
9781797218700,0.74
9781797221854,0.74
9780811831437,0.73
9781452110585,0.73
9781452131467,0.73
9781452135137,0.73
9781452141169,0.73
9781452141176,0.73
9781452142661,0.73
9781452146294,0.73
9781452155111,0.73
9781452155845,0.73
9781452167626,0.73
9781452172781,0.73
9781452177571,0.73
9781797210674,0.73
9781797219707,0.73
9780811810548,0.72
9780811859677,0.72
9780811868655,0.72
9781452142449,0.72
9781452143330,0.72
9781452144832,0.72
9781452157665,0.72
9781452176413,0.72
9781797211855,0.72
9781797216522,0.72
9781797227450,0.72
9780811844529,0.71
9780811846165,0.71
9781452111483,0.71
9781452128535,0.71
9781452145709,0.71
9781452148373,0.71
9781452154749,0.71
9781452156477,0.71
9781452164366,0.71
9781452170657,0.71
9781452170664,0.71
9781452171685,0.71
9781452172644,0.71
9781616899370,0.71
9781797202839,0.71
9781797203317,0.71
9780811839280,0.70
9780811847865,0.70
9780811847964,0.70
9780811855044,0.70
9781452126999,0.70
9781452147284,0.70
9781452151366,0.70
9781452174969,0.70
9781452177533,0.70
9781452179506,0.70
9781797202303,0.70
9781797207216,0.70
9781797207223,0.70
9781797218939,0.70
9781797222172,0.70
9780811857208,0.69
9781452153919,0.69
9781452173627,0.69
9781452177588,0.69
9781587170942,0.69
9781616897635,0.69
9781797206837,0.69
9781797215709,0.69
9781797230894,0.69
9780811825559,0.68
9780811830904,0.68
9780811835701,0.68
9780811838016,0.68
9780811876766,0.68
9781452107813,0.68
9781452114583,0.68
9781452163000,0.68
9781587171420,0.68
9781797202327,0.68
9781797215020,0.68
9781797218694,0.68
9781797219967,0.68
9781797221557,0.68
9780811822909,0.67
9780811826020,0.67
9780811855051,0.67
9781452122335,0.67
9781452135052,0.67
9781452142906,0.67
9781452152097,0.67
9781452158228,0.67
9781452180434,0.67
9781797211435,0.67
9781797212753,0.67
9781797215723,0.67
9781797233178,0.67
5055923776254,0.66
5055923779200,0.66
9780811847575,0.66
9780811864831,0.66
9781452108360,0.66
9781452126395,0.66
9781452128757,0.66
9781452145327,0.66
9781452150284,0.66
9781452159782,0.66
9781452177267,0.66
9781616899660,0.66
9781797204581,0.66
9781797213224,0.66
9781797218748,0.66
9781797221328,0.66
9781797222561,0.66
9781797228839,0.66
5055923779194,0.65
9780811852258,0.65
9781452102368,0.65
9781452108407,0.65
9781452128719,0.65
9781452133966,0.65
9781452137339,0.65
9781452180779,0.65
9781797205465,0.65
9781797208367,0.65
9781797214399,0.65
9781797217512,0.65
9781797224411,0.65
9781797224930,0.65
9781797224978,0.65
5055923778951,0.64
9780811849111,0.64
9780811878074,0.64
9780811878319,0.64
9781452111759,0.64
9781452112343,0.64
9781452123325,0.64
9781452141862,0.64
9781452142890,0.64
9781452151571,0.64
9781452153193,0.64
9781452168968,0.64
9781452172620,0.64
9781452174501,0.64
9781452182742,0.64
9781797202044,0.64
9781797202280,0.64
9781797208848,0.64
9781797213897,0.64
9781797216300,0.64
9781797226682,0.64
9781797228815,0.64
9781797230689,0.64
9780811821315,0.63
9780811847582,0.63
9780811868570,0.63
9781452152073,0.63
9781452153186,0.63
9781797228693,0.63
9781797229935,0.63
9780811876667,0.62
9781452144030,0.62
9781452145563,0.62
9781452153872,0.62
9781452153902,0.62
9781452161365,0.62
9781797208336,0.62
9781797211206,0.62
9781797211428,0.62
9781797214511,0.62
9780811814928,0.61
9780811840460,0.61
9781452106960,0.61
9781452112466,0.61
9781452131481,0.61
9781452136530,0.61
9781452161358,0.61
9781452182254,0.61
9781452183008,0.61
9781797202877,0.61
9781797208374,0.61
9781797218922,0.61
9781797220154,0.61
9781797221595,0.61
9781797221755,0.61
9781797221960,0.61
9781797222158,0.61
9781797222226,0.61
9781797222820,0.61
9781797229607,0.61
9781797229973,0.61
9781797230009,0.61
9780811846745,0.60
9781452117218,0.60
9781452119878,0.60
9781452136011,0.60
9781452136424,0.60
9781452144740,0.60
9781797223445,0.60
9781797229959,0.60
9780811834155,0.59
9780811864480,0.59
9780811864817,0.59
9780811865845,0.59
9781452107233,0.59
9781452121444,0.59
9781452138442,0.59
9781452141251,0.59
9781452169101,0.59
9781587171383,0.59
9781587172397,0.59
9781616899448,0.59
9781797202358,0.59
9781797209715,0.59
9781797214009,0.59
9781797228792,0.59
9781452110738,0.58
9781452112268,0.58
9781452137322,0.58
9781452162904,0.58
9781797214467,0.58
9780811862509,0.57
9781452109053,0.57
9781452141237,0.57
9781452172637,0.57
9781797205953,0.57
9781797208350,0.57
9781797211848,0.57
9781797211862,0.57
9781797213903,0.57
9781797229058,0.57
9781797230702,0.57
5055923753811,0.56
9780811818353,0.56
9780811839167,0.56
9780811849098,0.56
9780811870948,0.56
9781452152103,0.56
9781452181660,0.56
9781797211275,0.56
9780811865210,0.55
9781452184890,0.55
9780811868587,0.54
9781452102986,0.54
9781452110530,0.54
9781452135366,0.54
9781452141244,0.54
9781452151588,0.54
9781452153216,0.54
9780811816489,0.53
9780811857826,0.53
9781452117225,0.53
9781452141213,0.53
9781452162898,0.53
9781797211442,0.53
9781452145556,0.52
9781452145693,0.52
9781452153162,0.52
9781797232072,0.52
9780811839143,0.51
9780811865234,0.51
9781452131474,0.51
9781452180809,0.51
9781452118864,0.50
9781797202372,0.50
9781797215228,0.50
9781797215235,0.50
9780811874557,0.49
9780811812375,0.48
9781452110875,0.48
9781452153179,0.48
9781452184630,0.48
9781797200828,0.48
9781797213217,0.48
9780811860253,0.47
9781452136448,0.47
9781797202365,0.47
5055923778838,0.46
9780811839112,0.46
9780811875738,0.46
9781797210070,0.46
9780811850742,0.45
9780811866378,0.45
9781452112084,0.45
9781452156453,0.45
9781452169743,0.45
9781797226231,0.44
9781452131498,0.43
9781452145686,0.42
9781452153209,0.42
9781452164359,0.42
9781452169552,0.41
5055923776247,0.40
9781452161372,0.40
9781452169736,0.39
9781797215754,0.36
810073341784,0.34
9781452169729,0.34
9781797226224,0.34
9780811839617,0.30
9780811841511,0.26
810073340527,0.25
9781797230634,0.23
9781797230696,0.23
9780811821810,0.20
9780811865944,0.19
9780811867436,0.18
9780811852562,0.01
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
